week_ending,btc_usd,power_law_trend,power_law_support,btc_vs_power_law_pct,gold_usd_oz,btc_gold_ratio,btc_gold_52w_zscore_pct
2016-07-17,681.08960199,1129.49442922,415.51777943,-50.58315322,1318.80004883,0.51644645,191.34842422
2016-07-24,661.39397984,1145.81319159,421.52111661,-54.95201766,1326.59997559,0.49856324,163.73466173
2016-07-31,624.80448714,1162.32547594,427.59564655,-62.07392177,1356.09997559,0.46073630,118.88750626
2016-08-07,594.73232402,1179.03307874,433.74203013,-68.43385280,1344.30004883,0.44241040,95.88740053
2016-08-14,571.38706254,1195.93780854,439.96093268,-73.86190858,1342.69995117,0.42555082,74.93041260
2016-08-21,580.79219258,1213.04148601,446.25302399,-73.64930886,1324.40002441,0.43853230,85.59168838
2016-08-28,575.10523255,1230.34594399,452.61897832,-76.04976269,1306.90002441,0.44005297,84.16038176
2016-09-04,610.53891333,1247.85302754,459.05947444,-71.48377440,1344.30004883,0.45416863,96.48852383
2016-09-11,608.24667592,1265.56459402,465.57519561,-73.26931043,1321.50000000,0.46026990,100.29928021
2016-09-18,611.53346032,1283.48251307,472.16682966,-74.13627038,1326.90002441,0.46087380,98.16719585
2016-09-25,600.61005488,1301.60866676,478.83506895,-77.34103176,1319.40002441,0.45521452,88.73244336
2016-10-02,611.74857832,1319.94494954,485.58061041,-76.90239315,1265.19995117,0.48351929,121.23736880
2016-10-09,617.10104132,1338.49326836,492.40415558,-77.42670609,1251.09997559,0.49324679,131.45681676
2016-10-16,642.91304255,1357.25554271,499.30641058,-74.72104786,1267.90002441,0.50706919,146.98285194
2016-10-23,651.96195675,1376.23370464,506.28808618,-74.71196359,1264.80004883,0.51546642,154.84732979
2016-10-30,699.33341099,1395.42969883,513.34989780,-69.08300633,1306.80004883,0.53514951,174.56328192
2016-11-06,715.89687978,1414.84548266,520.49256551,-68.12394706,1272.59997559,0.56254667,200.13781690
2016-11-13,703.62643530,1434.48302623,527.71681406,-71.23122192,1223.40002441,0.57514012,205.85348460
2016-11-20,730.35081362,1454.34431243,535.02337293,-68.87854483,1189.09997559,0.61420472,240.51072904
2016-11-27,727.74111584,1474.43133698,542.41297630,-70.60822853,1170.80004883,0.62157592,232.03776436
2016-12-04,766.38013910,1494.74610851,549.88636309,-66.80333325,1175.00000000,0.65223842,247.72992373
2016-12-11,770.49615050,1515.29064856,557.44427700,-67.63278881,1161.30004883,0.66347724,240.32177494
2016-12-18,790.63296653,1536.06699167,565.08746650,-66.41466790,1131.09997559,0.69899477,254.95565949
2016-12-25,896.00327931,1557.07718545,572.81668484,-55.26216709,1139.40002441,0.78638166,304.26741635
2017-01-01,997.25735798,1578.32329056,580.63269012,-45.91094850,1163.80004883,0.85689750,322.64861883
2017-01-08,912.48499708,1599.80738086,588.53624525,-56.14668703,1195.59997559,0.76320259,228.23689463
2017-01-15,824.54706517,1621.53154335,596.52811801,-67.62921551,1211.30004883,0.68071248,156.72128501
2017-01-22,922.46707738,1643.49787834,604.60908105,-57.75304154,1197.30004883,0.77045606,211.10570108
2017-01-29,915.63202314,1665.70849939,612.77991191,-59.83912746,1205.59997559,0.75948245,192.27491600
2017-02-05,1014.56787575,1688.16553347,621.04139306,-50.91796726,1237.59997559,0.81978660,220.99038313
2017-02-12,1006.29646487,1710.87112091,629.39431188,-53.07259433,1231.69995117,0.81699806,206.27565230
2017-02-19,1058.78640035,1733.82741553,637.83946071,-49.32079968,1232.00000000,0.85940455,219.66549559
2017-02-26,1181.71086587,1757.03658466,646.37763688,-39.66653565,1248.90002441,0.94620133,254.05753416
2017-03-05,1276.27368293,1780.50080918,655.00964269,-33.29500312,1208.50000000,1.05608083,290.56745370
2017-03-12,1231.74835663,1804.22228361,663.73628544,-38.16950429,1200.09997559,1.02637145,252.48863860
2017-03-19,1020.22025354,1828.20321613,672.55837750,-58.33150966,1249.30004883,0.81663349,133.58528545
2017-03-26,962.95805459,1852.44582864,681.47673624,-65.42522606,1253.40002441,0.76827672,103.51869798
2017-04-02,1105.56295576,1876.95235683,690.49218414,-52.92947072,1245.40002441,0.88771715,160.84963909
2017-04-09,1213.63413980,1901.72505021,699.60554873,-44.91421158,1275.30004883,0.95164596,185.55928305
2017-04-16,1173.69137989,1926.76617218,708.81766269,-49.56892314,1281.40002441,0.91594456,159.76223391
2017-04-23,1250.00148323,1952.07800007,718.12936379,-44.57497083,1262.09997559,0.99041400,188.54242905
2017-04-30,1381.95637230,1977.66282520,727.54149496,-35.84155999,1246.40002441,1.10875830,232.76987033
2017-05-07,1526.26777171,2003.52295296,737.05490431,-27.20817170,1217.30004883,1.25381394,277.59961413
2017-05-14,1794.59355056,2029.66070279,746.67044511,-12.30900755,1257.50000000,1.42711217,317.67224878
2017-05-21,2045.22249316,2056.07840831,756.38897585,-0.52939010,1252.40002441,1.63304252,349.78870226
2017-05-28,2225.70086663,2082.77841735,766.21136026,6.63690823,1272.00000000,1.74976483,340.75375025
2017-06-04,2524.99383355,2109.76309197,776.13846728,17.96629581,1290.09997559,1.95720788,351.11338666
2017-06-11,2974.21455921,2137.03480857,786.17117114,33.05607257,1272.80004883,2.33674925,382.90309658
2017-06-18,2508.21420742,2164.59595789,796.31035135,14.73373093,1243.40002441,2.01722226,274.85924705
2017-06-25,2497.72894138,2192.44894511,806.55689273,13.03627367,1248.00000000,2.00138537,249.35432112
2017-07-02,2518.87218738,2220.59618988,816.91168540,12.60355428,1220.40002441,2.06397258,242.49737767
2017-07-09,2506.17321356,2249.04012635,827.37562485,10.82534589,1218.09997559,2.05744460,224.48478769
2017-07-16,1910.74954161,2277.78320329,837.94961194,-17.57070955,1241.19995117,1.53943733,118.76036530
2017-07-23,2753.24386493,2306.82788408,848.63455287,17.69064333,1249.00000000,2.20435858,229.59447389
2017-07-30,2749.38452770,2336.17664680,859.43135930,16.28613971,1271.80004883,2.16180565,208.08793655
2017-08-06,3230.11670894,2365.83198427,870.34094828,31.13885189,1273.00000000,2.53740511,252.67832448
2017-08-13,4063.80105272,2395.79640411,881.36424230,52.84030521,1276.90002441,3.18255226,318.29234820
2017-08-20,4085.81039433,2426.07242879,892.50216934,52.12464263,1288.90002441,3.16999792,285.40974266
2017-08-27,4344.90344477,2456.66259569,903.75566285,57.01997759,1308.09997559,3.32153775,277.94119809
2017-09-03,4625.29631444,2487.56945716,915.12566178,62.02343248,1333.90002441,3.46749849,270.34766387
2017-09-10,4261.84352104,2518.79558056,926.61311060,52.59209750,1323.40002441,3.22037437,224.00297342
2017-09-17,3711.85620397,2550.34354831,938.21895935,37.53040011,1312.00000000,2.82915869,169.65579546
2017-09-24,3676.89694418,2582.21595798,949.94416361,35.34212460,1283.40002441,2.86496562,165.56539409
2017-10-01,4382.08689801,2614.41542230,961.78968455,51.64845470,1273.69995117,3.44043893,215.72067433
2017-10-08,4600.73979661,2646.94456926,973.75648895,55.28111339,1285.80004883,3.57811450,216.01103870
2017-10-15,5689.86505961,2679.80604212,985.84554922,75.29421129,1279.90002441,4.44555430,278.14420015
2017-10-22,5996.59813881,2713.00249951,998.05784342,79.31363766,1275.40002441,4.70173908,275.34991138
2017-10-29,6174.72884483,2746.53661543,1010.39435524,81.01242644,1274.09997559,4.84634563,263.81443226
2017-11-05,7371.13902981,2780.41107937,1022.85607411,97.49734567,1281.59997559,5.75151309,303.88850774
2017-11-12,5829.09782759,2814.62859632,1035.44399512,72.80319263,1276.50000000,4.56646912,199.38066754
2017-11-19,8018.32068849,2849.19188684,1048.15911912,103.46936039,1291.59997559,6.20805268,290.72681827
2017-11-26,9319.90331473,2884.10368712,1061.00245270,117.29380834,1282.09997559,7.26924849,320.86160123
2017-12-03,11213.94265546,2919.36674902,1073.97500820,134.57911580,1262.80004883,8.88022032,359.33229066
2017-12-10,15474.99954325,2954.98384014,1087.07780378,165.57326069,1245.40002441,12.42572606,433.53026682
2017-12-17,19250.46765079,2990.95774388,1100.31186338,186.19417022,1266.09997559,15.20453994,434.13125891
2017-12-24,14026.34686616,3027.29125947,1113.67821680,153.32692341,1287.00000000,10.89848241,258.82106339
2017-12-31,13921.48064144,3063.98720208,1127.17789966,151.37159422,1316.19995117,10.57702565,230.32516087
2018-01-07,16231.69499942,3101.04840279,1140.81195346,165.52255635,1317.40002441,12.32100706,260.25836524
2018-01-14,13681.06546113,3138.47770874,1154.58142562,147.22749175,1338.00000000,10.22501156,187.91683830
2018-01-21,11422.39425891,3176.27798312,1168.48736944,127.98657714,1355.90002441,8.42421569,131.14806638
2018-01-28,11615.95871128,3214.45210525,1182.53084415,128.47229787,1339.00000000,8.67509986,132.52307935
2018-02-04,8250.52689597,3253.00297065,1196.71291497,93.06985038,1311.59997559,6.29042928,63.46610159
2018-02-11,8096.72848130,3291.93349106,1211.03465307,89.99850095,1355.50000000,5.97324123,52.11546358
2018-02-18,10452.09197721,3331.24659454,1225.49713560,114.34555609,1330.00000000,7.85871577,101.05530579
2018-02-25,9603.22747750,3370.94522549,1240.10144577,104.69060502,1315.50000000,7.30005890,82.13533245
2018-03-04,11462.58319755,3411.03234473,1254.84867280,121.20731099,1326.00000000,8.64448205,115.22792540
2018-03-11,9513.53539977,3451.51092953,1269.73991195,101.39034777,1324.40002441,7.18327939,71.42507086
2018-03-18,8189.01671917,3492.38397372,1284.77626461,85.22092419,1320.69995117,6.20051262,41.35270966
2018-03-25,8440.61092256,3533.65448769,1299.95883822,87.07220891,1324.19995117,6.37412116,43.68120223
2018-04-01,6804.52487931,3575.32549846,1315.28874638,64.35315938,1335.80004883,5.09396963,4.77617300
2018-04-08,7009.99610432,3617.40004978,1330.76710880,66.15815958,1356.50000000,5.16770815,4.62395780
2018-04-15,8342.27110140,3659.88120210,1346.39505138,82.39048052,1351.19995117,6.17397232,31.64006431
2018-04-22,8800.95908708,3702.77203275,1362.17370619,86.57789655,1321.19995117,6.66133773,43.47250261
2018-04-29,9396.99762975,3746.07563586,1378.10421151,91.96814422,1302.59997559,7.21403179,57.29447508
2018-05-06,9595.08681940,3789.79512254,1394.18771183,92.89392176,1311.30004883,7.31723211,57.58492736
2018-05-13,8695.83309380,3833.93362085,1410.42535793,81.89526250,1290.19995117,6.73991119,37.09757879
2018-05-20,8511.44883022,3878.49427590,1426.81830681,78.59651733,1289.30004883,6.60160437,30.19018692
2018-05-27,7338.19304442,3923.48024991,1443.36772178,62.61135543,1301.50000000,5.63825820,-2.86605131
2018-06-03,7702.15793308,3968.89472223,1460.07477248,66.30128922,1297.09997559,5.93798325,4.40483860
2018-06-10,6744.73580099,4014.74088945,1476.94063486,51.87895096,1296.90002441,5.20065978,-21.83023327
2018-06-17,6450.69397282,4061.02196542,1493.96649122,46.27530601,1271.19995117,5.07449199,-28.40059710
2018-06-24,6146.48719492,4107.74118132,1511.15353026,40.30074443,1252.80004883,4.90619968,-36.53469404
2018-07-01,6361.40253887,4154.90178571,1528.50294705,42.59600876,1251.59997559,5.08261638,-33.03273572
2018-07-08,6704.91998013,4202.50704462,1546.01594309,46.71603197,1242.80004883,5.39501104,-24.84663413
2018-07-15,6347.60427382,4250.56024155,1563.69372633,40.10266662,1226.30004883,5.17622443,-35.97595353
2018-07-22,7399.48374693,4299.06467760,1581.53751115,54.30127516,1231.40002441,6.00900081,-8.52586371
2018-07-29,8229.60583869,4348.02367146,1599.54851846,63.80167068,1217.90002441,6.75720968,16.33930072
2018-08-05,7031.58775102,4397.44055950,1617.72797561,46.93898533,1212.59997559,5.79876950,-22.90357921
2018-08-12,6314.69165576,4447.31869586,1636.07711654,35.05775530,1177.50000000,5.36279546,-41.99473306
2018-08-19,6490.71612712,4497.66145243,1654.59718170,36.68152833,1196.30004883,5.42565900,-41.83744404
2018-08-26,6689.86933314,4548.47221899,1673.28941811,38.58029417,1204.50000000,5.55406337,-38.98136667
2018-09-02,7286.66779106,4599.75440322,1692.15507938,46.00434369,1194.90002441,6.09814013,-19.30749648
2018-09-09,6249.24631034,4651.51143078,1711.19542576,29.52686605,1204.69995117,5.18738820,-59.14561236
2018-09-16,6497.40470134,4703.74674533,1730.41172408,32.30434495,1202.19995117,5.40459571,-53.32285496
2018-09-23,6703.13684950,4756.46380867,1749.80524789,34.30711085,1194.00000000,5.61401746,-47.78559750
2018-09-30,6604.48502835,4809.66610071,1769.37727735,31.71213040,1198.30004883,5.51154532,-54.94436326
2018-10-07,6564.56826008,4863.35711958,1789.12909937,29.99577769,1189.30004883,5.51969057,-57.18309118
2018-10-14,6182.87934424,4917.54038167,1809.06200755,22.89755932,1223.69995117,5.05261060,-79.18930755
2018-10-21,6415.34050292,4972.21942172,1829.17730225,25.48257717,1227.80004883,5.22506943,-72.09510985
2018-10-28,6406.63325307,5027.39779284,1849.47629057,24.24313866,1212.30004883,5.28469273,-69.97712625
2018-11-04,6420.42200029,5083.07906656,1869.96028644,23.35666542,1226.19995117,5.23603185,-71.55283535
2018-11-11,6335.41420397,5139.26683297,1890.63061054,20.92447653,1207.90002441,5.24498226,-72.11317867
2018-11-18,5555.37633840,5195.96470066,1911.48859043,6.68838633,1225.80004883,4.53204121,-102.30796516
2018-11-25,3946.85087434,5253.17629691,1932.53556048,-28.59148887,1221.40002441,3.23141542,-154.14681591
2018-12-02,4098.74676388,5310.90526762,1953.77286197,-25.90810446,1237.09997559,3.31318959,-144.09305107
2018-12-09,3540.43957598,5369.15527748,1975.20184304,-41.64196987,1244.40002441,2.84509764,-163.15440677
2018-12-16,3195.41455523,5427.93000996,1996.82385878,-52.98410170,1252.09997559,2.55204426,-192.56191494
2018-12-23,3942.66699591,5487.23316740,2018.64027120,-33.05667549,1269.19995117,3.10641912,-161.42082029
2018-12-30,3825.40746289,5547.06847106,2040.65244927,-37.16045969,1281.00000000,2.98626656,-166.27199706
2019-01-06,4045.99377499,5607.43966118,2062.86176896,-32.63670268,1289.30004883,3.13813203,-167.56259221
2019-01-13,3508.67010812,5668.35049706,2085.26961322,-47.96610787,1291.59997559,2.71653002,-196.12091726
2019-01-20,3538.31372297,5729.80475706,2107.87737205,-48.20311921,1283.09997559,2.75762902,-186.61195313
2019-01-27,3537.61413063,5791.80623877,2130.68644249,-49.29916757,1309.90002441,2.70067491,-185.65927269
2019-02-03,3413.02161631,5854.35875894,2153.69822865,-53.95884674,1309.50000000,2.60635480,-181.94558308
2019-02-10,3642.02235915,5917.46615363,2176.91414175,-48.53692221,1310.80004883,2.77847286,-162.00104470
2019-02-17,3622.75742899,5981.13227827,2200.33560010,-50.13744376,1343.30004883,2.69690858,-161.72174191
2019-02-24,3754.18378989,6045.36100765,2223.96402917,-47.64203069,1317.69995117,2.84904298,-145.82351812
2019-03-03,3782.38187025,6110.15623605,2247.80086159,-47.95984078,1284.90002441,2.94371686,-137.89432568
2019-03-10,3903.91195091,6175.52187728,2271.84753715,-45.86142787,1307.50000000,2.98578352,-130.40598886
2019-03-17,3967.14349445,6241.46186472,2296.10550289,-45.31681152,1300.50000000,3.05047558,-120.90542216
2019-03-24,3970.66698802,6307.98015142,2320.57621303,-46.28814349,1309.90002441,3.03127484,-117.61102159
2019-03-31,4094.31781473,6375.08071013,2345.26112906,-44.27966378,1289.90002441,3.17413578,-103.91384215
2019-04-07,5189.11195558,6442.76753335,2370.16171977,-21.63956133,1309.09997559,3.96387751,-47.20055745
2019-04-14,5156.80404062,6511.04463345,2395.27946120,-23.31828937,1272.19995117,4.05345405,-38.49917712
2019-04-21,5295.73382817,6579.91604267,2420.61583673,-21.71204274,1275.50000000,4.15188854,-28.75766568
2019-04-28,5148.66961543,6649.38581320,2446.17233709,-25.57861373,1281.40002441,4.01800337,-35.19610101
2019-05-05,5728.35170222,6719.45801725,2471.95046036,-15.95796708,1279.40002441,4.47737345,3.17934317
2019-05-12,6942.62317452,6790.13674711,2497.95171201,2.22086013,1296.30004883,5.35572237,75.62769829
2019-05-19,8219.74278697,6861.42611521,2524.17760490,18.06236088,1273.59997559,6.45394389,164.30243360
2019-05-26,8731.52495587,6933.33025418,2550.62965936,23.05997806,1280.59997559,6.81830792,186.84740057
2019-06-02,8744.35374547,7005.85331689,2577.30940315,22.16622181,1328.30004883,6.58311633,165.20587443
2019-06-09,7634.06575073,7078.99947657,2604.21837149,7.54879863,1331.90002441,5.73171080,98.11323352
2019-06-16,9019.51700672,7152.77292679,2631.35810713,23.18906823,1344.59997559,6.70795565,166.25801862
2019-06-23,10794.42769638,7227.17788161,2658.73016033,40.11814215,1411.59997559,7.64694523,221.28156233
2019-06-30,10842.61671099,7302.21857558,2686.33608889,39.53061444,1417.69995117,7.64803349,208.65254579
2019-07-07,11456.18360392,7377.89926380,2714.17745819,44.00406915,1410.09997559,8.12437685,225.99978866
2019-07-14,10283.07578913,7454.22422204,2742.25584117,32.17185352,1421.30004883,7.23497885,161.66314466
2019-07-21,10589.70649077,7531.19774674,2770.57281842,34.08283511,1422.80004883,7.44286346,169.30841925
2019-07-28,9529.78879193,7608.82415510,2799.12997815,22.51139082,1426.09997559,6.68241284,122.49891728
2019-08-04,10986.50892911,7687.10778514,2827.92891622,35.71234471,1507.30004883,7.28886656,155.19391791
2019-08-11,11530.19524226,7766.05299577,2856.97123619,39.52072122,1515.90002441,7.60617129,167.29779880
2019-08-18,10331.30997604,7845.66416683,2886.25854931,27.52180441,1504.59997559,6.86648288,120.36740966
2019-08-25,10100.35677838,7925.94569918,2915.79247457,24.24291040,1537.80004883,6.56805596,100.98399685
2019-09-01,9762.93655690,8006.90201473,2945.57463869,19.82893103,1550.30004883,6.29744969,84.95249879
2019-09-08,10407.26565739,8088.53755655,2975.60667620,25.20562401,1494.40002441,6.96417658,119.82317822
2019-09-15,10306.16966745,8170.85678887,3005.89022938,23.21689393,1507.50000000,6.83659679,109.76979131
2019-09-22,10047.01347487,8253.86419721,3036.42694837,19.65939454,1504.59997559,6.67753133,98.85665004
2019-09-29,8064.50806236,8337.56428838,3067.21849114,-3.32984089,1501.00000000,5.37275687,26.08171530
2019-10-06,7854.60981297,8421.96159059,3098.26652352,-6.97421724,1506.09997559,5.21519815,17.61283467
2019-10-13,8291.25065143,8507.06065351,3129.57271922,-2.56956634,1488.00000000,5.57207705,36.98173543
2019-10-20,8213.70903928,8592.86604827,3161.13875990,-4.51277374,1489.90002441,5.51292631,33.33945773
2019-10-27,9558.15604401,8679.38236763,3192.96633512,9.64444557,1493.19995117,6.40112266,81.25466084
2019-11-03,9209.63869608,8766.61422594,3225.05714241,4.92999513,1490.19995117,6.18013622,67.69040493
2019-11-10,9042.89072320,8854.56625928,3257.41288728,2.10456061,1461.69995117,6.18655745,66.76746874
2019-11-17,8505.16122326,8943.24312548,3290.03528326,-5.02251072,1473.30004883,5.77286428,42.62717126
2019-11-24,6943.38065605,9032.64950418,3322.92605190,-26.30569536,1453.40002441,4.77733627,-13.87515350
2019-12-01,7417.72720602,9122.79009693,3356.08692278,-20.69029852,1474.00000000,5.03237938,-1.57085550
2019-12-08,7528.94026943,9213.66962723,3389.51963360,-20.19339129,1469.40002441,5.12381934,1.11225787
2019-12-15,7111.28666996,9305.29284059,3423.22593013,-26.89001672,1472.59997559,4.82906885,-18.51564292
2019-12-22,7479.40240789,9397.66450459,3457.20756627,-22.83083046,1499.09997559,4.98926191,-11.47636901
2019-12-29,7391.57852139,9490.78940898,3491.46630405,-24.99804779,1519.50000000,4.86448076,-21.28916858
2020-01-05,7345.53069182,9584.67236570,3526.00391370,-26.60731348,1557.40002441,4.71653434,-32.41890218
2020-01-12,8164.54999316,9679.31820895,3560.82217363,-17.01898551,1552.09997559,5.26032480,-2.44365628
2020-01-19,8687.35483665,9774.73179529,3595.92287045,-11.79321664,1555.30004883,5.58564558,14.75627313
2020-01-26,8573.87480959,9870.91800367,3631.30779904,-14.08730917,1569.80004883,5.46176235,3.58248500
2020-02-02,9339.38706312,9967.88173550,3666.97876252,-6.51274724,1557.80004883,5.99524122,35.44076989
2020-02-09,10151.08320269,10065.62791471,3702.93757230,0.84539762,1567.40002441,6.47638321,65.12990165
2020-02-16,9952.04661157,10164.16148785,3739.18604813,-2.10897339,1607.50000000,6.19100878,42.10985879
2020-02-23,9972.84242309,10263.48742410,3775.72601805,-2.87270459,1640.00000000,6.08100148,30.82971634
2020-03-01,8541.77389392,10363.61071536,3812.55931849,-19.33319986,1641.09997559,5.20490770,-40.26726805
2020-03-08,8109.61454115,10464.53637635,3849.68779425,-25.49417144,1641.40002441,4.94066920,-66.85744976
2020-03-15,5358.61066335,10566.26944460,3887.11329854,-67.89620626,1477.30004883,3.62730013,-179.03192797
2020-03-22,5830.56097960,10668.81498056,3924.83769301,-60.42117796,1632.30004883,3.57199094,-187.95017448
2020-03-29,5904.85758679,10772.17806770,3962.86284774,-60.11913735,1578.19995117,3.74151424,-177.72884302
2020-04-05,6790.81247265,10876.36381248,4001.19064131,-47.10213855,1665.40002441,4.07758639,-149.14326162
2020-04-12,6978.66628662,10981.37734450,4039.82296079,-45.33430473,1727.19995117,4.04045072,-152.30838373
2020-04-19,7150.24421546,11087.22381653,4078.76170177,-43.86469257,1728.69995117,4.13619738,-143.88390043
2020-04-26,7684.06852168,11193.90840458,4118.00876840,-37.62205756,1703.40002441,4.51101821,-113.31053736
2020-05-03,8896.79563840,11301.43630795,4157.56607340,-23.92386533,1684.19995117,5.28250558,-47.24402977
2020-05-10,8715.03329322,11409.81274934,4197.43553810,-26.94242535,1713.90002441,5.08491345,-64.22586191
2020-05-17,9682.53248118,11519.04297486,4237.61909242,-17.36780897,1750.59997559,5.53097944,-23.07075126
2020-05-24,8806.23065716,11629.13225411,4278.11867495,-27.80538509,1710.30004883,5.14893902,-54.54586058
2020-05-31,9433.94384664,11740.08588030,4318.93623295,-21.86948969,1704.80004883,5.53375386,-18.35514967
2020-06-07,9747.58011105,11851.90917022,4360.07372235,-19.54699055,1720.69995117,5.66489242,-6.43095277
2020-06-14,9342.95563530,11964.60746439,4401.53310783,-24.73302625,1735.59997559,5.38312731,-29.70538464
2020-06-21,9284.76937183,12078.18612707,4443.31636279,-26.30256705,1775.09997559,5.23056138,-40.50129276
2020-06-28,9108.06567458,12192.65054637,4485.42546940,-29.16729972,1779.90002441,5.11717824,-48.08239367
2020-07-05,9079.61401809,12308.00613428,4527.86241861,-30.42182732,1820.59997559,4.98715486,-58.05670016
2020-07-12,9289.09797691,12424.25832675,4570.62921022,-29.08094262,1813.80004883,5.12134619,-41.33664408
2020-07-19,9218.84231081,12541.41258376,4613.72785281,-30.77867082,1865.09997559,4.94281402,-57.21931615
2020-07-26,9933.90655424,12659.47438937,4657.16036389,-24.24520884,1953.40002441,5.08544406,-38.90656603
2020-08-02,11094.02068413,12778.44925182,4700.92876980,-14.13538137,2049.30004883,5.41356581,1.58777487
2020-08-09,11680.51736616,12898.34270354,4745.03510582,-9.91765591,1949.00000000,5.99308228,77.04846910
2020-08-16,11899.64275359,13019.16030128,4789.48141615,-8.99137628,1970.30004883,6.03950792,87.07699543
2020-08-23,11665.60927352,13140.90762612,4834.26975398,-11.90849492,1952.50000000,5.97470385,81.70294755
2020-08-30,11698.97583296,13263.59028359,4879.40218146,-12.55214062,1944.69995117,6.01582564,88.36214537
2020-09-06,10253.29989801,13387.21390369,4924.88076973,-26.67004701,1954.90002441,5.24492290,-7.91220206
2020-09-13,10322.52361485,13511.78414098,4970.70759901,-26.92339375,1970.50000000,5.23853013,-4.80935664
2020-09-20,10921.21809982,13637.30667463,5016.88475855,-22.21016633,1868.40002441,5.84522477,86.66023458
2020-09-27,10758.82428995,13763.78720851,5063.41434667,-24.63147458,1895.50000000,5.67598222,60.69452126
2020-10-04,10665.61862244,13891.23147125,5110.29847082,-26.42324565,1890.80004883,5.64079667,54.17961099
2020-10-11,11378.26252846,14019.64521628,5157.53924759,-20.87548363,1907.30004883,5.96563846,99.78426146
2020-10-18,11489.62256505,14149.03422194,5205.13880268,-20.82021266,1929.50000000,5.95471499,96.19273677
2020-10-25,13041.64103746,14279.40429152,5253.09927103,-9.06708447,1879.19995117,6.93999648,229.80976585
2020-11-01,13736.89941128,14410.76125332,5301.42279673,-4.78896369,1896.19995117,7.24443612,255.53187395
2020-11-08,15500.00070719,14543.11096074,5350.11153313,6.37226615,1861.59997559,8.32617152,348.14362960
2020-11-15,15986.75499059,14676.45929233,5399.16764284,8.55157649,1873.90002441,8.53127423,326.30132729
2020-11-22,18482.69263174,14810.81215187,5448.59329773,22.14772959,1805.50000000,10.23688321,407.29859770
2020-11-29,18190.86688042,14946.17546843,5498.39067898,19.64642028,1830.19995117,9.93927842,331.39765135
2020-12-06,19356.31367680,15082.55519642,5548.56197710,24.94798635,1838.50000000,10.52831856,327.85339074
2020-12-13,19156.08250555,15219.95731571,5599.10939196,23.00127416,1859.09997559,10.30395501,281.65242551
2020-12-20,23528.55061356,15358.38783162,5650.03513279,42.65528401,1878.09997559,12.52784778,357.74018138
2020-12-27,26430.85659719,15497.85277506,5701.34141825,53.38306544,1893.40002441,13.95946776,366.96247541
2021-01-03,33277.83530508,15638.35820256,5753.03047640,75.51648136,1908.59997559,17.43573076,420.84491794
2021-01-10,38329.34016657,15779.91019634,5805.10454476,88.74780403,1854.90002441,20.66383075,427.38069363
2021-01-17,36069.93946680,15922.51486439,5857.56587036,81.77256799,1866.50000000,19.32490730,334.63739513
2021-01-24,32216.10429047,16066.17834053,5910.41670968,69.57501226,1844.90002441,17.46224937,259.45959997
2021-01-31,33157.83257452,16210.90678447,5963.65932875,71.55946915,1835.09997559,18.06867910,251.84288926
2021-02-07,39003.01218177,16356.70638190,6017.29600318,86.90008891,1842.69995117,21.16623065,290.87802875
